budget,genres,popularity,revenue,runtime,title,vote_average,cast
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}]",0.912395,0,103.0,Warriors of Virtue,4.7,"['Angus Macfadyen', 'Mario Yedidia', 'Marley Shelton']"
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16.782471,42064105,118.0,A Good Year,6.5,"['Russell Crowe', 'Marion Cotillard', 'Albert Finney']"
35000000,"[{""id"": 18, ""name"": ""Drama""}]",3.503408,4651977,114.0,Radio Flyer,6.6,"['Elijah Wood', 'Lorraine Bracco', 'Adam Baldwin']"
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9.122828,0,180.0,Bound by Honor,7.7,"['Damian Chapa', 'Jesse Borrego', 'Benjamin Bratt']"
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",5.419181,0,121.0,Smilla's Sense of Snow,6.6,"['Julia Ormond', 'Gabriel Byrne', 'Richard Harris']"
35000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",9.07278,16838910,114.0,Femme Fatale,6.2,"['Rebecca Romijn', 'Antonio Banderas', 'Peter Coyote']"
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2.864979,0,173.0,Lion of the Desert,7.4,"['Anthony Quinn', 'Rod Steiger', 'Oliver Reed']"
35000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2.877488,15000000,135.0,The Horseman on the Roof,6.7,"['Juliette Binoche', 'Olivier Martinez', 'Pierre Arditi']"
38000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",5.516207,635096,138.0,Ride with the Devil,6.6,"['Tobey Maguire', 'Skeet Ulrich', 'Jeffrey Wright']"
0,"[{""id"": 18, ""name"": ""Drama""}]",13.930763,25147786,148.0,Biutiful,7.0,"['Javier Bardem', 'Maricel Álvarez', 'Hanaa Bouchaib']"
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",20.27704,10496317,93.0,Bandidas,5.8,"['Penélope Cruz', 'Salma Hayek', 'Dwight Yoakam']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",0.126738,0,100.0,Black Water Transit,0.0,"['Laurence Fishburne', 'Karl Urban', 'Brittany Snow']"
34000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",131.815575,348319861,113.0,The Maze Runner,7.0,"[""Dylan O'Brien"", 'Ki Hong Lee', 'Kaya Scodelario']"
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",16.832312,14431253,91.0,Unfinished Business,5.0,"['Vince Vaughn', 'Dave Franco', 'James Marsden']"
34000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9.133747,32255440,139.0,The Age of Innocence,7.0,"['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder']"
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",24.606012,15304890,96.0,The Fountain,6.8,"['Hugh Jackman', 'Rachel Weisz', 'Ellen Burstyn']"
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",3.276912,11263966,101.0,Chill Factor,5.3,"['Cuba Gooding Jr.', 'Skeet Ulrich', 'Peter Firth']"
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",16.830184,2106557,96.0,Stolen,5.1,"['Nicolas Cage', 'Malin Åkerman', 'Josh Lucas']"
41677699,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",39.58676,187479518,100.0,Ponyo,7.5,"['Yuria Nara', 'Hiroki Doi', 'George Tokoro']"
34000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",41.946523,63013281,128.0,The Longest Ride,7.3,"['Scott Eastwood', 'Britt Robertson', 'Lolita Davidovich']"
75000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",20.697556,19598588,109.0,The Astronaut's Wife,5.4,"['Johnny Depp', 'Charlize Theron', 'Joe Morton']"
34000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",1.656695,0,114.0,I Dreamed of Africa,5.3,"['Kim Basinger', 'Vincent Pérez', 'Liam Aiken']"
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",17.932561,0,106.0,Playing for Keeps,5.4,"['Gerard Butler', 'Jessica Biel', 'Uma Thurman']"
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",15.50957,27330000,141.0,Mandela: Long Walk to Freedom,6.5,"['Idris Elba', 'Naomie Harris', 'Tony Kgoroge']"
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4.602185,40382659,195.0,Reds,7.1,"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann']"
40000000,"[{""id"": 18, ""name"": ""Drama""}]",40.379966,243240178,138.0,A Few Good Men,7.1,"['Tom Cruise', 'Jack Nicholson', 'Demi Moore']"
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",12.601306,79958599,101.0,Exit Wounds,5.3,"['Steven Seagal', 'DMX', 'Isaiah Washington']"
30000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",24.389194,173959438,98.0,Big Momma's House,5.6,"['Martin Lawrence', 'Nia Long', 'Paul Giamatti']"
34000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]",12.867326,0,85.0,Thunder and the House of Magic,6.3,"['Brianne Siddall', 'Joey Camen', 'Elisa Gabrielli']"
30000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",23.328823,64626786,89.0,The Darkest Hour,4.8,"['Emile Hirsch', 'Rachael Taylor', 'Olivia Thirlby']"
33000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",29.775441,140470746,99.0,Step Up Revolution,6.7,"['Kathryn McCormick', 'Ryan Guzman', 'Stephen Boss']"
33000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",19.642328,62022014,105.0,Snakes on a Plane,5.1,"['Samuel L. Jackson', 'Julianna Margulies', 'Kenan Thompson']"
33000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",7.339908,0,96.0,The Watcher,4.9,"['James Spader', 'Keanu Reeves', 'Marisa Tomei']"
33000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",35.099611,54700105,124.0,The Punisher,6.1,"['Thomas Jane', 'John Travolta', 'Will Patton']"
30000000,"[{""id"": 18, ""name"": ""Drama""}]",16.541791,27610873,118.0,Goal!: The Dream Begins,6.6,"['Kuno Becker', 'Alessandro Nivola', 'Anna Friel']"
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",31.92695,40346186,94.0,Safe,6.3,"['Jason Statham', 'Chris Sarandon', 'James Hong']"
33000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9.060642,0,124.0,Pushing Tin,5.7,"['John Cusack', 'Billy Bob Thornton', 'Cate Blanchett']"
32350000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",46.509071,572700000,135.0,Return of the Jedi,7.9,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']"
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",21.538222,22211426,108.0,Doomsday,5.8,"['Rhona Mitra', 'Bob Hoskins', 'Malcolm McDowell']"
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",33.923786,113019290,124.0,The Reader,7.2,"['Kate Winslet', 'Ralph Fiennes', 'David Kross']"
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",20.908494,24159934,98.0,Wanderlust,5.3,"['Paul Rudd', 'Jennifer Aniston', 'Justin Theroux']"
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",16.901954,173398518,97.0,Elf,6.4,"['Will Ferrell', 'James Caan', 'Zooey Deschanel']"
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",15.039407,152036382,123.0,Phenomenon,6.2,"['John Travolta', 'Kyra Sedgwick', 'Forest Whitaker']"
33000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",13.655735,0,99.0,Snow Dogs,5.3,"['Jim Belushi', 'Cuba Gooding Jr.', 'James Coburn']"
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",21.620317,60328000,101.0,Scrooged,6.7,"['Bill Murray', 'Karen Allen', 'John Forsythe']"
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",14.642055,80197993,92.0,Nacho Libre,5.6,"['Jack Black', 'Ana de la Reguera', 'Héctor Jiménez']"
32500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",17.107065,288383523,125.0,Bridesmaids,6.5,"['Kristen Wiig', 'Rose Byrne', 'Maya Rudolph']"
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",38.21708,126041322,107.0,This Is the End,6.3,"['James Franco', 'Jonah Hill', 'Seth Rogen']"
29000000,"[{""id"": 27, ""name"": ""Horror""}]",14.993169,50041732,103.0,Stigmata,6.0,"['Patricia Arquette', 'Gabriel Byrne', 'Jonathan Pryce']"
32000000,"[{""id"": 18, ""name"": ""Drama""}]",24.147269,48814909,129.0,Men of Honor,7.0,"['Robert De Niro', 'Cuba Gooding Jr.', 'Charlize Theron']"
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",18.47242,69055695,107.0,Takers,6.0,"['Chris Brown', 'Hayden Christensen', 'Matt Dillon']"
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",18.84332,21819348,90.0,The Big Wedding,5.7,"['Robert De Niro', 'Diane Keaton', 'Katherine Heigl']"
32000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]",15.901137,83615414,107.0,"Big Mommas: Like Father, Like Son",5.3,"['Martin Lawrence', 'Brandon T. Jackson', 'Portia Doubleday']"
32000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",59.19888,147332697,93.0,Source Code,7.1,"['Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga']"
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",14.48851,36733909,120.0,Alive,6.7,"['Ethan Hawke', 'Vincent Spano', 'Josh Hamilton']"
30000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",23.197408,77566815,101.0,The Number 23,6.3,"['Jim Carrey', 'Virginia Madsen', 'Logan Lerman']"
33000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",10.651202,9494789,105.0,The Young and Prodigious T.S. Spivet,6.7,"['Kyle Catlett', 'Helena Bonham Carter', 'Judy Davis']"
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",10.032626,31755742,113.0,1941,5.6,"['Dan Aykroyd', 'Ned Beatty', 'John Belushi']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",6.048743,0,106.0,Dreamer: Inspired By a True Story,6.3,"['Kurt Russell', 'Dakota Fanning', 'Kris Kristofferson']"
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",34.628738,60740827,96.0,A History of Violence,6.9,"['Viggo Mortensen', 'Maria Bello', 'Heidi Hayes']"
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",47.5612,85167639,87.0,Transporter 2,6.2,"['Jason Statham', 'Amber Valletta', 'Kate Nauta']"
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",16.473355,18552460,107.0,The Quick and the Dead,6.3,"['Sharon Stone', 'Gene Hackman', 'Russell Crowe']"
28000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",6.201404,30016165,90.0,Laws of Attraction,5.6,"['Pierce Brosnan', 'Julianne Moore', 'Michael Sheen']"
32000000,"[{""id"": 18, ""name"": ""Drama""}]",15.560918,0,121.0,Bringing Out the Dead,6.6,"['Nicolas Cage', 'Patricia Arquette', 'John Goodman']"
32000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",25.799697,18409891,111.0,Repo Men,6.2,"['Jude Law', 'Forest Whitaker', 'Alice Braga']"
70000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",4.822033,53587404,90.0,Dragon Wars: D-War,4.0,"['Jason Behr', 'Robert Forster', 'Aimee Garcia']"
32000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",3.379454,0,110.0,Bogus,5.4,"['Whoopi Goldberg', 'Gérard Depardieu', 'Haley Joel Osment']"
30000000,"[{""id"": 35, ""name"": ""Comedy""}]",26.9385,27437881,100.0,The Incredible Burt Wonderstone,5.3,"['Steve Carell', 'Jim Carrey', 'Steve Buscemi']"
32000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",4.098444,3566637,75.0,Cats Don't Dance,7.1,"['Scott Bakula', 'Jasmine Guy', 'Natalie Cole']"
0,"[{""id"": 18, ""name"": ""Drama""}]",4.901553,0,132.0,Cradle Will Rock,7.2,"['Hank Azaria', 'Rubén Blades', 'Joan Cusack']"
32000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",5.347936,5914908,108.0,The Good German,5.9,"['George Clooney', 'Cate Blanchett', 'Tobey Maguire']"
32000000,"[{""id"": 12, ""name"": ""Adventure""}]",4.120549,0,93.0,George and the Dragon,5.0,"['James Purefoy', 'Piper Perabo', 'Patrick Swayze']"
31500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",49.973462,89460381,153.0,Apocalypse Now,8.0,"['Martin Sheen', 'Marlon Brando', 'Robert Duvall']"
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13.611544,42045846,102.0,Going the Distance,6.0,"['Drew Barrymore', 'Justin Long', 'Charlie Day']"
0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",6.775294,106269971,137.0,Mr. Holland's Opus,6.9,"['Richard Dreyfuss', 'Glenne Headly', 'Jay Thomas']"
31500000,"[{""id"": 28, ""name"": ""Action""}]",27.891012,14708696,113.0,Criminal,5.7,"['Kevin Costner', 'Gary Oldman', 'Tommy Lee Jones']"
31000000,"[{""id"": 18, ""name"": ""Drama""}]",13.864975,128499205,161.0,Out of Africa,7.0,"['Meryl Streep', 'Robert Redford', 'Klaus Maria Brandauer']"
31000000,"[{""id"": 18, ""name"": ""Drama""}]",42.213765,161772375,138.0,Flight,6.5,"['Denzel Washington', 'Don Cheadle', 'Bruce Greenwood']"
34000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",29.887404,210308099,126.0,Moonraker,5.9,"['Roger Moore', 'Lois Chiles', 'Michael Lonsdale']"
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",74.417456,174600318,99.0,The Grand Budapest Hotel,8.0,"['Ralph Fiennes', 'Tony Revolori', 'F. Murray Abraham']"
31000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",7.06762,24185781,101.0,Hearts in Atlantis,6.4,"['Anthony Hopkins', 'Anton Yelchin', 'Hope Davis']"
31000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",15.895661,53208180,103.0,Arachnophobia,6.2,"['Jeff Daniels', 'Harley Jane Kozak', 'Garette Ratliff Henson']"
31000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",19.258041,68106245,118.0,Frequency,7.0,"['Dennis Quaid', 'Jim Caviezel', 'Andre Braugher']"
31000000,"[{""id"": 35, ""name"": ""Comedy""}]",47.753598,104384188,99.0,Vacation,6.2,"['Ed Helms', 'Christina Applegate', 'Skyler Gisondo']"
30250000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",15.585138,115101622,105.0,Get Shorty,6.4,"['John Travolta', 'Gene Hackman', 'Rene Russo']"
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",32.217425,306776732,113.0,Chicago,6.9,"['Catherine Zeta-Jones', 'Renée Zellweger', 'Queen Latifah']"
34200000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",34.86859,234801895,93.0,Big Daddy,6.1,"['Adam Sandler', 'Joey Lauren Adams', 'Kristy Swanson']"
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",36.432598,287553595,108.0,American Pie 2,6.0,"['Jason Biggs', 'Thomas Ian Nicholas', 'Chris Klein']"
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",73.640445,373554033,81.0,Toy Story,7.7,"['Tom Hanks', 'Tim Allen', 'Don Rickles']"
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",49.526736,350448145,116.0,Speed,6.8,"['Keanu Reeves', 'Dennis Hopper', 'Sandra Bullock']"
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",26.780961,196114570,104.0,The Vow,7.0,"['Rachel McAdams', 'Channing Tatum', 'Sam Neill']"
31000000,"[{""id"": 18, ""name"": ""Drama""}]",6.487344,15134293,105.0,Extraordinary Measures,6.0,"['Harrison Ford', 'Brendan Fraser', 'Keri Russell']"
30000000,"[{""id"": 18, ""name"": ""Drama""}]",25.996219,136706683,113.0,Remember the Titans,7.4,"['Denzel Washington', 'Will Patton', 'Ryan Hurst']"
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",46.212155,199200000,134.0,The Hunt for Red October,7.2,"['Alec Baldwin', 'Sean Connery', 'Scott Glenn']"
25000000,"[{""id"": 18, ""name"": ""Drama""}]",32.105328,115922175,132.0,The Butler,7.2,"['Forest Whitaker', 'David Banner', 'Michael Rainey Jr.']"
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",41.156217,167722310,92.0,DodgeBall: A True Underdog Story,6.2,"['Vince Vaughn', 'Christine Taylor', 'Ben Stiller']"
30000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",37.179547,191502426,99.0,The Addams Family,6.7,"['Raúl Juliá', 'Anjelica Huston', 'Christopher Lloyd']"
30000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",34.391792,212385533,90.0,Ace Ventura: When Nature Calls,6.1,"['Jim Carrey', 'Ian McNeice', 'Simon Callow']"
37000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",40.176265,165335153,115.0,The Princess Diaries,6.5,"['Anne Hathaway', 'Julie Andrews', 'Heather Matarazzo']"
26000000,"[{""id"": 35, ""name"": ""Comedy""}]",10.704596,116400000,102.0,The First Wives Club,6.5,"['Goldie Hawn', 'Bette Midler', 'Diane Keaton']"
33000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",79.579532,327311859,127.0,Se7en,8.1,"['Brad Pitt', 'Morgan Freeman', 'Gwyneth Paltrow']"
30000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",63.13678,210819611,112.0,District 9,7.3,"['Sharlto Copley', 'Jason Cope', 'Nathalie Boltt']"
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",27.870755,140161792,87.0,The SpongeBob SquarePants Movie,6.7,"['Tom Kenny', 'Clancy Brown', 'Rodger Bumpass']"
25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",31.242999,156822020,138.0,Mystic River,7.6,"['Sean Penn', 'Tim Robbins', 'Kevin Bacon']"
